id,title,content,thank_count,customer_id,rating,created_at,customer_name,purchased_at
,Rất không hài lòng,"Combo 02 khăn tắm,khăn mặt funu,,, nhưng là chơi chữ, chỉ có 1 khăn tắm, 1 khăn mặt,
một công ty lớn như kiti mà chơi chữ kiểu này thì sẽ có nhiều người bị mắc bẩy lắm.
Cám ơn kiti đã cho tôi một bài học để đời. Rất cám ơn",0,18889201,1,1690099459,Dinh Thi Anh,1690090413
,Cực kì hài lòng,"Giao hàng rất nhanh, mình mua về cần gấp mà giao thật sự rất hài lòng.
Khăn đẹp và rất mềm. Dùng rất thích
Giá rẻ
Đóng gói tốt.
yêu tiki",1,16489751,5,1652614824,Nguyn Tun,1652592972
,Không hài lòng,Ko thấm nước lau hơi chán,0,11697450,2,1685193091,Nguyen Thi Nhung,1672128012
,Cực kì hài lòng,"Giao hàng nhanh.
Sản phẩm đẹp",0,16489751,5,1652615071,Nguyn Tun,1652592972
,Cực kì hài lòng,,0,9944284,5,1690630360,Tuấn Huỳnh,1680854537
,Cực kì hài lòng,,0,8252638,5,1689860270,Trương Thị Minh Lý,1688560182
,Cực kì hài lòng,"Mềm mịn, đáng tiền",0,13588175,5,1680371761,Trần Tiến Đạt,1679202089
,Cực kì hài lòng,"Khắn siêu siêu mềm, combo rẻ. Giao hàng nhanh như giớ. Tặng shop 5 sao",1,6972378,5,1661172287,Phạm Hiền,1659687351
,Cực kì hài lòng,"Sản phẩm tốt, giá rẻ so với thị trường
khăn mềm mịm, đẹp và thích thú
giao hàng nhanh
thnkas",2,26473746,5,1645155349,Ng Ha,1645055671
,Cực kì hài lòng,"OK ổn, móc hơi to so với mình nghĩ nên khung hình đồ mình phải cột dây rồi mới móc vào được (loại cũ dùng ở nhà ko nhớ mua ở đâu mà nhỏ nhỏ vừa tầm còn có nắp chụp che lại khá thẩm mỹ). Giao nhanh, gói kỹ, shipper nhiệt tình thân thiện, Thanks all",0,1691722,5,1686841752,Yuu ri,1686317126
,Cực kì hài lòng,Giao hàng nhanh cấp tốc. Chỉ 1 tiếng sau khi đặt hàng là có ngay vì mình cần đinh gấp để treo tranh ngày 27 Tết. Đinh rất tiện lợi vì ko cần khoan tường và rât chắc chắn. Sẽ ủng hộ shop tiếp ở những món hàng sau.,0,955597,5,1674030081,Phạm Thị Ngọc Thảo,1674007526
,Cực kì hài lòng,"Nhìn chung là SP y hình. Hàng giao trực tiếp từ kho không có thông tin người bán. Hàng chuyển ra từ TP. HCM thì mới có thông tin. Mới mở hàng thì cảm giác nghi ngờ không biết Sp dùng được trong bao lâu. Nhưng dùng tằn tiện, ko sử dụng thường xuyên thì lại thấy OK.",0,19161219,5,1618925808,Nguyễn Thị Minh Hòa,1618496669
,Cực kì hài lòng,"Đinh này xài ok phết, đóng vào tường rất dễ mà bám chắc, dùng treo tranh hay chìa khóa rất được. Lúc rút ra cũng chỉ có mấy cái lỗ nhỏ, không nhìn kỹ sẽ không thấy, không làm tróc tường nữa.",0,281707,5,1626233928,Thanh Hoa,1620726357
,Hài lòng,Đinh dễ đóng. Mình dùng treo kệ nhỏ. Không biết độ chịu tải bao nhiêu ký nhưng hiện tại sp dùng rất okey. Giá hơi cao,0,364655,4,1664080357,trương thanh sang,1663045404
,Cực kì hài lòng,"Đinh đóng rất chắc chắn, đóng dễ không bị toè đầu như các loại khác. Gõ búa đều lực là chuẩn luôn.",0,1012388,5,1638405502,Trịnh Tuấn Linh,1636958772
,Cực kì hài lòng,"Sản phẩm tốt, đóng gói chắc chắn",0,12037232,5,1672438199,Ly Nguyễn Diệu,1671937141
,Rất không hài lòng,giao hàng chậm. Đinh yếu không dùng được.,0,9118992,1,1641174618,Trương Văn Tùng ,1640597312
,Hài lòng,Không bao bì riêng sản phẩm,0,6869038,4,1689508329,Hứa Minh Tâm,1688186193
,Cực kì hài lòng,Chưa chụp dc ảnh nhưng dùng rất tốt rất tiện chắc,0,28090722,5,1678271767,An Nhien,1677633771
,Cực kì hài lòng,"OK ổn, móc hơi to so với mình nghĩ nên khung hình đồ mình phải cột dây rồi mới móc vào được (loại cũ dùng ở nhà ko nhớ mua ở đâu mà nhỏ nhỏ vừa tầm còn có nắp chụp che lại khá thẩm mỹ). Giao nhanh, gói kỹ, shipper nhiệt tình thân thiện, Thanks all",0,1691722,5,1686841752,Yuu ri,1686317126
,Cực kì hài lòng,Giao hàng nhanh cấp tốc. Chỉ 1 tiếng sau khi đặt hàng là có ngay vì mình cần đinh gấp để treo tranh ngày 27 Tết. Đinh rất tiện lợi vì ko cần khoan tường và rât chắc chắn. Sẽ ủng hộ shop tiếp ở những món hàng sau.,0,955597,5,1674030081,Phạm Thị Ngọc Thảo,1674007526
,Cực kì hài lòng,"Nhìn chung là SP y hình. Hàng giao trực tiếp từ kho không có thông tin người bán. Hàng chuyển ra từ TP. HCM thì mới có thông tin. Mới mở hàng thì cảm giác nghi ngờ không biết Sp dùng được trong bao lâu. Nhưng dùng tằn tiện, ko sử dụng thường xuyên thì lại thấy OK.",0,19161219,5,1618925808,Nguyễn Thị Minh Hòa,1618496669
,Cực kì hài lòng,"Đinh này xài ok phết, đóng vào tường rất dễ mà bám chắc, dùng treo tranh hay chìa khóa rất được. Lúc rút ra cũng chỉ có mấy cái lỗ nhỏ, không nhìn kỹ sẽ không thấy, không làm tróc tường nữa.",0,281707,5,1626233928,Thanh Hoa,1620726357
,Hài lòng,Đinh dễ đóng. Mình dùng treo kệ nhỏ. Không biết độ chịu tải bao nhiêu ký nhưng hiện tại sp dùng rất okey. Giá hơi cao,0,364655,4,1664080357,trương thanh sang,1663045404
,Cực kì hài lòng,"Đinh đóng rất chắc chắn, đóng dễ không bị toè đầu như các loại khác. Gõ búa đều lực là chuẩn luôn.",0,1012388,5,1638405502,Trịnh Tuấn Linh,1636958772
,Cực kì hài lòng,"Sản phẩm tốt, đóng gói chắc chắn",0,12037232,5,1672438199,Ly Nguyễn Diệu,1671937141
,Rất không hài lòng,giao hàng chậm. Đinh yếu không dùng được.,0,9118992,1,1641174618,Trương Văn Tùng ,1640597312
,Hài lòng,Không bao bì riêng sản phẩm,0,6869038,4,1689508329,Hứa Minh Tâm,1688186193
,Cực kì hài lòng,Chưa chụp dc ảnh nhưng dùng rất tốt rất tiện chắc,0,28090722,5,1678271767,An Nhien,1677633771
,Cực kì hài lòng,"Mới nhận  hàng  hôm qua & hôm nay dùng thử thì thấy giữ nhiệt tốt  & bạn nên  đổ nước sôi để chừng 3-4 tiếng để diệt khuẩn   rửa sạch rồi mới dùng  nha. Đợt 2019 tui có mua mấy cái bình lock lock nhg vỏ hơi trơn & nắp không bẻ hết  được , giờ thì nhám hơn & nắp bẻ được ra sau dễ uống hơn.Biết tiếp thu ý kiến KH nên Locknlock luôn được các bà nội trợ tin tưởng",0,27668013,5,1660889131,Thuy Vi,1660747137
,Không hài lòng,"Rất tiếc phải chia sẻ như này ạ , Bình thì đẹp mà dễ vỡ thế, vừa mua về, mh đem tráng giửa mh làm rơi bình từ trên chỗ giửa tay xuống đất mà đen thui, vỡ luôn cái quai cầm đậy chỗ ống hút lại trời ơi, còn chưa kịp dùng. Sao chất liệu gì dễ vỡ vậy thì chết mất tiki phản hổi lại hãng dùm luôn với, đã thế còn móp luôn đáy hộp các bà ạ. Chết mất.",0,14120674,2,1654432280,Trần Thanh Hương,1654409826
,Cực kì hài lòng,"Giao hàng và đóng gói ok 
Khi nhận được bình mình háo hức vô cùng vì mua được giá hời quá (230k). Nhưng mà có điều cái màu làm mình hơi bất ngờ, phần màu vàng có vẻ hơi chói, hơi dạ quang, không phải kiểu nhẹ nhàng như hình mẫu nhưng cũng không sao, màu vậy nhìn vui mắt, đỡ bị lạc nữa hihiii
Chắc chắn chiếc bình/ly này sẽ là người bạn đồng hành của mình trên đường giảm thiểu rác thải nhựa á nhaa",38,257853,5,1600696187,Bim Bimm,1600511347
,Hài lòng,"Ưu điểm: Cách nhiệt giữa lớp trong và ngoài rất tốt, không cảm thấy nhiệt độ bên trong. Màu sắc đẹp, quai xách tiện cầm đi lại trong văn phòng. Kín, không bị trào nước khi nghiêng bình, đáy bình bám bàn tốt không lo xê dịch. Sơn nhám không bị bám bẩn. 
Nhược điểm: Bị thoát nhiệt qua phần nắp nên không giữ nhiệt lâu, chỉ được 8h. Ống hút nhựa không uống nóng được. Nắp sau khi đựng nước nóng, hơi nước sẽ chảy ra ngoài theo viền nắp tuy không nhiều. Đáy bình khi rơi dễ bị móp, nắp nhựa dễ bị nứt vỡ khi rơi hay va đập mạnh. Quai bình không tiện treo xe máy, phải mua thêm quai chữ T. Không nên đựng trà sữa trân châu vì không cắm được ống hút to đâu =)) 
Nên dùng hết sức nâng niu nếu bạn không muốn bình bị tróc sơn hay móp méo.",2,9116,4,1613740372,hew way,1607653471
,Cực kì hài lòng,"Bình đẹp, giao hàng siêu nhanh, đã *** thử bình giữ nhiệt tốt, k có lỗi, mới sx vào th5/2020 ?
Hướng dẫn sử dụng
( m thấy nó rất cần thiết để sử dụng đúng cách sp ấy)
m ghi những phần từ nsx m thấy nên chú ý lại 
*nhận hàng ngoài kiểm tra bằng cảm quan thì nên *** bằng cách đổ nc sôi vào ly và kiểm tra xem tay cầm vào ly có bị nóng k (nếu tay bị nóng thì sản phẩm bị lỗi nên phản hồi với đơn vị cung cấp để đổi trả sản phẩm)
*rửa sản phẩm bằng nước ấm trước khi sử dụng (k rửa bằng nước sôi)
*lượng nước cách miệng ly trên 2cm
*nên để sản phẩm đứng khi cài nắp và trong lúc sd để tránh rò nước (có nhiều bạn bỏ vào balo và than bị rò nước do các bạn k đọc hdsd, nsx đã khuyến cáo rồi)
*k để sp vào lò vi sóng hay tủ lạnh
*k cầm ly bằng nắp hoặc phần cài miệng nắp vì có thể rơi
*k đựng các loại nước có ga, sản phẩm từ sữa, các loại nước trái cây(vì có acid), các sản phẩm có tính muối như súp,..(điều này là với tất cả các loại bình từ inox vì các thực phẩm trên làm kim loại nặng từ sản phẩm dễ di chuyển vào thực phẩm ☠)
*nếu sp bị gỉ có thể xử lí bằng cách để nước ấm và một ít giấm vào sản phẩm, giữ 30p rồi rửa sạch.",90,19328296,5,1606536119,Anh Anh,1606453951
,Cực kì hài lòng,"Mua tặng cô em gái mưa, đáng yêu, lười uống nước, xin đc giấu tên là Hoàng Anh.
Màu sắc trị phong thuỷ cho em ấy.
Mua xong mỗi ngày em ấy uống 20 lit nước 1 ngày luôn.
Em ấy bảo nhìn cốc đẹp nên uống nước có vị ngon hơn dù chỉ là nước lọc.
Mong e ấy sớm yêu mình.
Cảm ơn tiki đưa em ấy đến gần mình hơnnnn",0,9121093,5,1653826105,Phan Thái Sơn,1653027033
,Cực kì hài lòng,"Bình oke lắm nha mọi người
Hôm qua mình về lúc 17h40 thì trong ly còn đá nhiều, sáng lên công th 7h30 thì nước trong ly vẫn còn lạnh, đá vẫn còn 1 số ít vụn vụn. Là do mình mở nắp cấm ống hút. Nếu đóng nắp thiết nghĩ đá sẽ lâu tan hơn nữa. 
Cũng không bị đổ mồ hôi ngay nắp nữa.",1,27282688,5,1649896497,Trung Nguyễn Thành,1649529431
,Cực kì hài lòng,"Đặt bên Shopee bị ghtk om đơn rồi bùng đơn sau gần 2 tuần, chắc là do dịch nên bực quá mới nhơz ra tiki cũng sale với giá đó. Tiki giao siêu nhanh ạ, đặt hôm trc thì trưa hôm sau nhận được hàng đã thế đóng gói cẩn thận, nói chung cho 5* về dịch vụ của tiki. Còn bình Lock & Lock thì đỉnh ạ, màu đẹp chất xịnnnn",1,7633476,5,1628998890,Nguyễn Thị Thu Phương,1628946241
,Hài lòng,"Bề ngoài bình rất đẹp, mình không thấy bị trầy gì cả. Nhưng có điều không biết mình bị hay thiết kế bình nó đã vậy? Khi mình lắc bình, bình phát ra âm thanh như có hạt cát cọ xát vậy.",0,7246799,4,1660713254,Đỗ Quỳnh Hương,1660560538
,Cực kì hài lòng,"Trải nghiệm hàng hiệu thật đã. Cảm giác sang chảnh khi đập hộp. Chất lượng thì tuyệt đỉnh, miễn bàn. Giao hàng nhanh hơn dự kiến 2 ngày.",0,19044260,5,1680353251,Hà Xuân Hùng,1680020574
,Cực kì hài lòng,"Mới nhận  hàng  hôm qua & hôm nay dùng thử thì thấy giữ nhiệt tốt  & bạn nên  đổ nước sôi để chừng 3-4 tiếng để diệt khuẩn   rửa sạch rồi mới dùng  nha. Đợt 2019 tui có mua mấy cái bình lock lock nhg vỏ hơi trơn & nắp không bẻ hết  được , giờ thì nhám hơn & nắp bẻ được ra sau dễ uống hơn.Biết tiếp thu ý kiến KH nên Locknlock luôn được các bà nội trợ tin tưởng",0,27668013,5,1660889131,Thuy Vi,1660747137
,Không hài lòng,"Rất tiếc phải chia sẻ như này ạ , Bình thì đẹp mà dễ vỡ thế, vừa mua về, mh đem tráng giửa mh làm rơi bình từ trên chỗ giửa tay xuống đất mà đen thui, vỡ luôn cái quai cầm đậy chỗ ống hút lại trời ơi, còn chưa kịp dùng. Sao chất liệu gì dễ vỡ vậy thì chết mất tiki phản hổi lại hãng dùm luôn với, đã thế còn móp luôn đáy hộp các bà ạ. Chết mất.",0,14120674,2,1654432280,Trần Thanh Hương,1654409826
,Cực kì hài lòng,"Giao hàng và đóng gói ok 
Khi nhận được bình mình háo hức vô cùng vì mua được giá hời quá (230k). Nhưng mà có điều cái màu làm mình hơi bất ngờ, phần màu vàng có vẻ hơi chói, hơi dạ quang, không phải kiểu nhẹ nhàng như hình mẫu nhưng cũng không sao, màu vậy nhìn vui mắt, đỡ bị lạc nữa hihiii
Chắc chắn chiếc bình/ly này sẽ là người bạn đồng hành của mình trên đường giảm thiểu rác thải nhựa á nhaa",38,257853,5,1600696187,Bim Bimm,1600511347
,Hài lòng,"Ưu điểm: Cách nhiệt giữa lớp trong và ngoài rất tốt, không cảm thấy nhiệt độ bên trong. Màu sắc đẹp, quai xách tiện cầm đi lại trong văn phòng. Kín, không bị trào nước khi nghiêng bình, đáy bình bám bàn tốt không lo xê dịch. Sơn nhám không bị bám bẩn. 
Nhược điểm: Bị thoát nhiệt qua phần nắp nên không giữ nhiệt lâu, chỉ được 8h. Ống hút nhựa không uống nóng được. Nắp sau khi đựng nước nóng, hơi nước sẽ chảy ra ngoài theo viền nắp tuy không nhiều. Đáy bình khi rơi dễ bị móp, nắp nhựa dễ bị nứt vỡ khi rơi hay va đập mạnh. Quai bình không tiện treo xe máy, phải mua thêm quai chữ T. Không nên đựng trà sữa trân châu vì không cắm được ống hút to đâu =)) 
Nên dùng hết sức nâng niu nếu bạn không muốn bình bị tróc sơn hay móp méo.",2,9116,4,1613740372,hew way,1607653471
,Cực kì hài lòng,"Bình đẹp, giao hàng siêu nhanh, đã *** thử bình giữ nhiệt tốt, k có lỗi, mới sx vào th5/2020 ?
Hướng dẫn sử dụng
( m thấy nó rất cần thiết để sử dụng đúng cách sp ấy)
m ghi những phần từ nsx m thấy nên chú ý lại 
*nhận hàng ngoài kiểm tra bằng cảm quan thì nên *** bằng cách đổ nc sôi vào ly và kiểm tra xem tay cầm vào ly có bị nóng k (nếu tay bị nóng thì sản phẩm bị lỗi nên phản hồi với đơn vị cung cấp để đổi trả sản phẩm)
*rửa sản phẩm bằng nước ấm trước khi sử dụng (k rửa bằng nước sôi)
*lượng nước cách miệng ly trên 2cm
*nên để sản phẩm đứng khi cài nắp và trong lúc sd để tránh rò nước (có nhiều bạn bỏ vào balo và than bị rò nước do các bạn k đọc hdsd, nsx đã khuyến cáo rồi)
*k để sp vào lò vi sóng hay tủ lạnh
*k cầm ly bằng nắp hoặc phần cài miệng nắp vì có thể rơi
*k đựng các loại nước có ga, sản phẩm từ sữa, các loại nước trái cây(vì có acid), các sản phẩm có tính muối như súp,..(điều này là với tất cả các loại bình từ inox vì các thực phẩm trên làm kim loại nặng từ sản phẩm dễ di chuyển vào thực phẩm ☠)
*nếu sp bị gỉ có thể xử lí bằng cách để nước ấm và một ít giấm vào sản phẩm, giữ 30p rồi rửa sạch.",90,19328296,5,1606536119,Anh Anh,1606453951
,Cực kì hài lòng,"Mua tặng cô em gái mưa, đáng yêu, lười uống nước, xin đc giấu tên là Hoàng Anh.
Màu sắc trị phong thuỷ cho em ấy.
Mua xong mỗi ngày em ấy uống 20 lit nước 1 ngày luôn.
Em ấy bảo nhìn cốc đẹp nên uống nước có vị ngon hơn dù chỉ là nước lọc.
Mong e ấy sớm yêu mình.
Cảm ơn tiki đưa em ấy đến gần mình hơnnnn",0,9121093,5,1653826105,Phan Thái Sơn,1653027033
,Cực kì hài lòng,"Bình oke lắm nha mọi người
Hôm qua mình về lúc 17h40 thì trong ly còn đá nhiều, sáng lên công th 7h30 thì nước trong ly vẫn còn lạnh, đá vẫn còn 1 số ít vụn vụn. Là do mình mở nắp cấm ống hút. Nếu đóng nắp thiết nghĩ đá sẽ lâu tan hơn nữa. 
Cũng không bị đổ mồ hôi ngay nắp nữa.",1,27282688,5,1649896497,Trung Nguyễn Thành,1649529431
,Cực kì hài lòng,"Đặt bên Shopee bị ghtk om đơn rồi bùng đơn sau gần 2 tuần, chắc là do dịch nên bực quá mới nhơz ra tiki cũng sale với giá đó. Tiki giao siêu nhanh ạ, đặt hôm trc thì trưa hôm sau nhận được hàng đã thế đóng gói cẩn thận, nói chung cho 5* về dịch vụ của tiki. Còn bình Lock & Lock thì đỉnh ạ, màu đẹp chất xịnnnn",1,7633476,5,1628998890,Nguyễn Thị Thu Phương,1628946241
,Hài lòng,"Bề ngoài bình rất đẹp, mình không thấy bị trầy gì cả. Nhưng có điều không biết mình bị hay thiết kế bình nó đã vậy? Khi mình lắc bình, bình phát ra âm thanh như có hạt cát cọ xát vậy.",0,7246799,4,1660713254,Đỗ Quỳnh Hương,1660560538
,Cực kì hài lòng,"Trải nghiệm hàng hiệu thật đã. Cảm giác sang chảnh khi đập hộp. Chất lượng thì tuyệt đỉnh, miễn bàn. Giao hàng nhanh hơn dự kiến 2 ngày.",0,19044260,5,1680353251,Hà Xuân Hùng,1680020574
,Rất không hài lòng,"Giao hàng mà cũng không check lại nữa, có một bên bánh răn làm sao mà dùng bà???",0,1339019,1,1677121683,Đặng Giang Bình,1677022399
,Cực kì hài lòng,"quên chụp hình lại nhưng có có 2 bịch tặng kèm, hàng như hình iu tiki cảm ơn shop nha",0,5303692,5,1659340035,Trần Thị Tuyết Thanh,1659196947
,Cực kì hài lòng,👍,0,27454126,5,1690288259,Minh Minh,1690113485
,Cực kì hài lòng,Hơi ngắn so với tưởng tượng,0,29263920,5,1689626230,Thach Danh,1689249918
,Cực kì hài lòng,"Hàng giao nhanh đúng mẫu, nhân viên nhiệt tình",0,9846024,5,1681466265,trị trịnh,1675864766
,Cực kì hài lòng,"Cây lăn mini siêu đáng iu, nhỏ mà có võ bám bụi rất okela",0,24904959,5,1674807205,Lý Nguyễn Minh Diệu,1672665058
,Không hài lòng,K dính được n tóc vẫn còn bụi lăn đi lăn lại rơi xuống,0,25290753,2,1673691623,Hoàng Hà,1672029159
,Cực kì hài lòng,sản phẩm này sài cũng ok lắm,0,18407003,5,1681998240,Loan Ngo,1680095254
,Cực kì hài lòng,,0,18654457,5,1677750671,Chị Oanh,1677290569
,Cực kì hài lòng,,0,1815399,5,1691338476,Cao Nguyễn Tuấn Anh ,1690905307
,Rất không hài lòng,"Giao hàng mà cũng không check lại nữa, có một bên bánh răn làm sao mà dùng bà???",0,1339019,1,1677121683,Đặng Giang Bình,1677022399
,Cực kì hài lòng,"quên chụp hình lại nhưng có có 2 bịch tặng kèm, hàng như hình iu tiki cảm ơn shop nha",0,5303692,5,1659340035,Trần Thị Tuyết Thanh,1659196947
,Cực kì hài lòng,👍,0,27454126,5,1690288259,Minh Minh,1690113485
,Cực kì hài lòng,Hơi ngắn so với tưởng tượng,0,29263920,5,1689626230,Thach Danh,1689249918
,Cực kì hài lòng,"Hàng giao nhanh đúng mẫu, nhân viên nhiệt tình",0,9846024,5,1681466265,trị trịnh,1675864766
,Cực kì hài lòng,"Cây lăn mini siêu đáng iu, nhỏ mà có võ bám bụi rất okela",0,24904959,5,1674807205,Lý Nguyễn Minh Diệu,1672665058
,Không hài lòng,K dính được n tóc vẫn còn bụi lăn đi lăn lại rơi xuống,0,25290753,2,1673691623,Hoàng Hà,1672029159
,Cực kì hài lòng,sản phẩm này sài cũng ok lắm,0,18407003,5,1681998240,Loan Ngo,1680095254
,Cực kì hài lòng,,0,18654457,5,1677750671,Chị Oanh,1677290569
,Cực kì hài lòng,,0,1815399,5,1691338476,Cao Nguyễn Tuấn Anh ,1690905307
,Cực kì hài lòng,"chất lượng hoàn thiện tốt nha, giao nhanh. mới đặt hôm qua! mà hàng chất lượng. xài hai thùng lau nhà luôn rồi",1,18489883,5,1668491553,Hoàng Đất,1668358108
,Hài lòng,"Hàng thương hiệu nên khâu đóng gói rất đẹp mắt và xịn xò.
- Ưu điểm: cán nhôm nên cầm nhẹ. Đầu chổi chà tích hợp quét nước tiện lợi

- Nhược điểm: cán hơi ngắn dù kéo hết cỡ. Chổi lông thưa nên chà mất thời gian kéo lại nhiều lần mới sạch.",0,5257327,4,1678154151,NGUYEN HONG GAM,1677553684
,Cực kì hài lòng,"Mua kèm cái này với cây chà kính, hai cái đẹp xuất sắc, bên này có chương trình hoàn tiền cực hay, mình mua đơn nhiều sản phẩm được hoàn lại tiền cũng kha khá, hehe tiết kiệm đc tiền shopping. Còn về sp thì ngắn gọn một câu là Đỉnh, hi vọng shop giữ đc chất lượng vậy, Cảm ơn Paroti",6,17936240,5,1637893391,Viet Ha,1638949051
,Cực kì hài lòng,"Phải có cho 6 sao, nói chung thương hiệu Parroti có nhu cầu là mua không cần suy nghĩ
1. Thiết kế thông minh, tiện lợi
2. Kiểu dáng đẹp, sang trọng
3. Rất chắn chắn
4. Dễ lắp ráp và sử dụng
5. Giao hàng cực nhanh
6. Lần đầu mua thùng rác Parroti sau đó là thích luôn
Tuy nhiên, Parroti cần đa dạng thêm sản phẩm nhà bếp thông minh, vì hiện tại còn rất hạn chế
Thanks Parroti",3,7575748,5,1638963095,Tran Phuc Trung,1638828842
,Cực kì hài lòng,"Chất liệu tốt, thiết kế thông minh, độ bền tốt, chà mặt sàn sạch. Có thể điều chỉnh độ cao. 
Chà các mặt sàn nhiều tóc như wc thì nên clear tóc trước khi chà để khỏi bị bám nhiều cây chà.",0,2805,5,1668402018,Kieu Trinh,1668144274
,Cực kì hài lòng,"Quá đẹp, cầm nhẹ nhàng,hắc chắn, xịn xò! hàng VN mà xịn như hàng xuất khẩu hiihi.  lần trc mình từng ra chợ mua loại của Tàu k thích dc bằng cái này  lại thu gọn ngắn dài tuyệt. tay cầm xốp êm ái lắm ý. mọi ng nên mua nhé!!",1,5543304,5,1638758683,Sparkling Ruby,1638286680
,Cực kì hài lòng,Rất thích sản phẩm của hãng. Chất lượng rất okie. Mình mua mấy cái thùng rác rồi cây lau kính kệ xà phòng đủ thứ. Dùng cả năm rồi. Giờ lại mua thêm nữa,0,26120042,5,1678624352,Lê Bạch Yến,1678505445
,Cực kì hài lòng,"đọc review mọi ng khen quá, m mua hẳn 3 cây :))) công nhận cọ  sạch, mà xong thì khô ráo hơn, có điều m chình dài hết cỡ rồi mà vẫn thấy hơi ngắn, vẫn phải hơi cúi, cây thì nhẹ, nhưng cảm giác chắn chắn lắm",0,10490411,5,1654924199,pham huyen trang,1654398150
,Cực kì hài lòng,"Parroti ko bao giờ làm mình thất vọng. Mua lần thứ 5 rồi nè. Hết mua cho nhà mình mua thêm cho ba mẹ anh chị, giờ lại mua thêm cho hàng xóm nữa :)). Từ nay có thêm 1 thương hiệu để mình tin dùng. Yêu Parroti quá chừng",0,16616900,5,1638039966,hallo hallo,1637578606
,Cực kì hài lòng,"Thiết kế thông minh 2 trong 1: Có thể vừa chà cọ sàn vừa có thể gạt nước và chất bẩn, giúp sàn nhà luôn khô sạch
- Thân cây cọ sàn toilet được làm bằng nhôm cao cấp, và chốt thay đổi độ dài linh hoạt
- Bàn chà rộng (25 cm), giúp bạn cọ sàn nhanh hơn loại thông thường
- Thân cây dài (120 Cm) chống cúi người đau lưng
- Thiết kế tinh tế cao cấp, dễ dàng cất đặt gọn gàng",0,7582750,5,1639395301,Nguyễn Hoàng Trâm Anh,1639293926
,Cực kì hài lòng,"chất lượng hoàn thiện tốt nha, giao nhanh. mới đặt hôm qua! mà hàng chất lượng. xài hai thùng lau nhà luôn rồi",1,18489883,5,1668491553,Hoàng Đất,1668358108
,Hài lòng,"Hàng thương hiệu nên khâu đóng gói rất đẹp mắt và xịn xò.
- Ưu điểm: cán nhôm nên cầm nhẹ. Đầu chổi chà tích hợp quét nước tiện lợi

- Nhược điểm: cán hơi ngắn dù kéo hết cỡ. Chổi lông thưa nên chà mất thời gian kéo lại nhiều lần mới sạch.",0,5257327,4,1678154151,NGUYEN HONG GAM,1677553684
,Cực kì hài lòng,"Mua kèm cái này với cây chà kính, hai cái đẹp xuất sắc, bên này có chương trình hoàn tiền cực hay, mình mua đơn nhiều sản phẩm được hoàn lại tiền cũng kha khá, hehe tiết kiệm đc tiền shopping. Còn về sp thì ngắn gọn một câu là Đỉnh, hi vọng shop giữ đc chất lượng vậy, Cảm ơn Paroti",6,17936240,5,1637893391,Viet Ha,1638949051
,Cực kì hài lòng,"Phải có cho 6 sao, nói chung thương hiệu Parroti có nhu cầu là mua không cần suy nghĩ
1. Thiết kế thông minh, tiện lợi
2. Kiểu dáng đẹp, sang trọng
3. Rất chắn chắn
4. Dễ lắp ráp và sử dụng
5. Giao hàng cực nhanh
6. Lần đầu mua thùng rác Parroti sau đó là thích luôn
Tuy nhiên, Parroti cần đa dạng thêm sản phẩm nhà bếp thông minh, vì hiện tại còn rất hạn chế
Thanks Parroti",3,7575748,5,1638963095,Tran Phuc Trung,1638828842
,Cực kì hài lòng,"Chất liệu tốt, thiết kế thông minh, độ bền tốt, chà mặt sàn sạch. Có thể điều chỉnh độ cao. 
Chà các mặt sàn nhiều tóc như wc thì nên clear tóc trước khi chà để khỏi bị bám nhiều cây chà.",0,2805,5,1668402018,Kieu Trinh,1668144274
,Cực kì hài lòng,"Quá đẹp, cầm nhẹ nhàng,hắc chắn, xịn xò! hàng VN mà xịn như hàng xuất khẩu hiihi.  lần trc mình từng ra chợ mua loại của Tàu k thích dc bằng cái này  lại thu gọn ngắn dài tuyệt. tay cầm xốp êm ái lắm ý. mọi ng nên mua nhé!!",1,5543304,5,1638758683,Sparkling Ruby,1638286680
,Cực kì hài lòng,Rất thích sản phẩm của hãng. Chất lượng rất okie. Mình mua mấy cái thùng rác rồi cây lau kính kệ xà phòng đủ thứ. Dùng cả năm rồi. Giờ lại mua thêm nữa,0,26120042,5,1678624352,Lê Bạch Yến,1678505445
,Cực kì hài lòng,"đọc review mọi ng khen quá, m mua hẳn 3 cây :))) công nhận cọ  sạch, mà xong thì khô ráo hơn, có điều m chình dài hết cỡ rồi mà vẫn thấy hơi ngắn, vẫn phải hơi cúi, cây thì nhẹ, nhưng cảm giác chắn chắn lắm",0,10490411,5,1654924199,pham huyen trang,1654398150
,Cực kì hài lòng,"Parroti ko bao giờ làm mình thất vọng. Mua lần thứ 5 rồi nè. Hết mua cho nhà mình mua thêm cho ba mẹ anh chị, giờ lại mua thêm cho hàng xóm nữa :)). Từ nay có thêm 1 thương hiệu để mình tin dùng. Yêu Parroti quá chừng",0,16616900,5,1638039966,hallo hallo,1637578606
